candidate_probability,market_score,session,market_regime,volatility_bucket,direction,memory_confidence,memory_pf,memory_matches,is_win
0.5345022,88.3906522497384,0,3,0,0,0.0,0.0,0.0,0
0.516748,87.97974944225159,0,3,0,0,0.0,0.0,0.0,0
0.54748887,89.28722126651262,0,3,0,0,0.0,0.0,0.0,1
0.5419477,89.00894700619403,0,2,0,0,0.0,0.0,0.0,0
0.5419477,89.08939140992544,0,2,0,0,0.0,0.0,0.0,0
0.52967143,81.78881055947222,0,2,0,0,0.0,0.0,0.0,0
0.58508545,85.71739426084602,1,0,0,0,0.0,0.0,0.0,1
0.55484307,84.65940450254149,1,0,0,0,0.0,0.0,0.0,1
0.5511326,89.55210068480523,0,0,0,0,0.0,0.0,0.0,0
0.5862751,96.2001477104876,1,3,0,0,0.0,0.0,0.0,1
0.52808076,83.96548930654558,2,0,0,0,0.0,0.0,0.0,1
0.524958,96.01908499749892,2,2,0,0,0.0,0.0,0.0,1
0.524958,96.41694563084384,2,2,0,0,0.0,0.0,0.0,1
0.59215057,86.00089980416007,1,3,0,0,0.0,0.0,0.0,0
0.57789034,97.01743989163552,0,0,0,0,0.0,0.0,0.0,0
0.63070565,97.12518575043175,1,3,0,0,0.0,0.0,0.0,1
0.52606934,87.8921634293365,0,0,0,0,0.0,0.0,0.0,0
0.5356799,86.26407146488502,0,3,0,0,0.0,0.0,0.0,0
0.55178607,97.83686860979708,1,3,0,0,0.0,0.0,0.0,1
0.579239,96.9612815062252,1,0,0,0,0.0,0.0,0.0,1
0.55178607,98.36152859102374,1,0,0,0,0.0,0.0,0.0,1
0.5256606,97.8477101128181,1,3,0,0,0.0,0.0,0.0,1
0.5539303,86.37502516375804,0,0,0,0,0.0,0.0,0.0,0
0.52228755,87.60180006990561,0,3,0,0,0.0,0.0,0.0,0
0.52606934,88.61424854068494,0,2,0,0,0.0,0.0,0.0,0
0.5232622,81.87877964259042,1,0,0,0,0.0,0.0,0.0,1
0.544674,86.97290037475906,2,0,0,0,0.0,0.0,0.0,0
0.52032053,89.0256555176521,2,3,0,0,0.0,0.0,0.0,0
0.52636874,87.15578867836817,2,3,0,0,0.0,0.0,0.0,1
0.52636874,87.18678196933621,2,2,0,0,0.0,0.0,0.0,1
0.5360819,84.79278883148305,2,1,0,0,0.0,0.0,0.0,0
0.5280549,86.71931196247074,2,1,0,0,0.0,0.0,0.0,0
0.5380989,86.3801697027235,2,0,0,0,0.0,0.0,0.0,1
0.5288021,89.67073969015918,2,1,0,0,0.0,0.0,0.0,0
0.6029501,97.3858946975511,2,1,0,0,0.0,0.0,0.0,0
0.52606934,88.4851881706887,0,2,0,0,0.0,0.0,0.0,0
0.51795644,99.36640881518169,1,0,0,0,0.0,0.0,0.0,1
0.5698963,99.56911124698776,0,3,0,0,0.0,0.0,0.0,1
0.544674,96.79233752497358,2,0,0,0,0.0,0.0,0.0,0
0.55939925,80.57544861337686,2,0,0,0,0.0,0.0,0.0,1
0.5537827,80.48858075040796,2,0,0,0,0.0,0.0,0.0,1
0.58771896,80.3360763867077,1,3,0,0,0.0,0.0,0.0,0
0.5217235,83.96821408379932,2,2,0,0,0.0,0.0,0.0,0
0.5221824,89.52572845629255,0,3,0,0,0.0,0.0,0.0,0
0.5507773,88.42417441487666,0,3,0,0,0.0,0.0,0.0,0
0.5546756,87.5807663410969,1,3,0,0,0.0,0.0,0.0,1
0.5771695,89.81598971397273,2,3,0,0,0.0,0.0,0.0,1
0.6252058,89.45493073813918,2,1,0,0,0.0,0.0,0.0,1
0.61960244,89.94278151881959,2,3,0,0,0.0,0.0,0.0,1
0.68588394,88.3801596633456,0,3,0,0,0.0,0.0,0.0,1
0.5535114,89.75400594485632,2,1,0,0,0.0,0.0,0.0,0
0.5535114,89.60305524105654,2,1,0,0,0.0,0.0,0.0,0
0.5535114,89.74851536276807,2,1,0,0,0.0,0.0,0.0,0
0.5824342,89.39651687391876,2,3,0,0,0.0,0.0,0.0,0
0.67856777,89.70787680384817,2,3,0,0,0.0,0.0,0.0,0
0.55759585,89.52538764846756,2,1,0,0,0.0,0.0,0.0,1
0.6092842,89.57849398485078,1,3,0,0,0.0,0.0,0.0,1
0.5263494,88.7352889513441,1,3,0,0,0.0,0.0,0.0,1
0.5471981,81.66024926537658,0,2,0,0,0.0,0.0,0.0,1
0.52143914,88.80706696469572,0,0,0,0,0.0,0.0,0.0,0
0.52143914,87.47395245314661,0,0,0,0,0.0,0.0,0.0,0
0.5201268,84.36929430517309,2,3,0,0,0.0,0.0,0.0,0
0.6650796,83.45009372071192,0,3,0,0,0.0,0.0,0.0,1
0.5628023,86.221542443673,1,3,0,0,0.0,0.0,0.0,0
0.56980276,87.12202777422968,1,0,0,0,0.0,0.0,0.0,0
0.5531937,87.91900089206071,1,3,0,0,0.0,0.0,0.0,0
0.5531937,89.07356400410137,1,2,0,0,0.0,0.0,0.0,1
0.5531937,88.56682441253258,1,2,0,0,0.0,0.0,0.0,1
0.5185061,98.09918913822357,0,0,0,0,0.0,0.0,0.0,0
0.5501194,99.5917126555044,0,0,0,0,0.0,0.0,0.0,1
0.5185061,98.33217239878094,0,0,0,0,0.0,0.0,0.0,1
0.5501194,99.46315910220642,0,0,0,0,0.0,0.0,0.0,1
0.51653504,87.97227225588139,2,3,0,0,0.0,0.0,0.0,1
0.5307151,86.68740789258229,2,3,0,0,0.0,0.0,0.0,0
0.55069816,87.17081850533802,0,1,0,0,0.0,0.0,0.0,0
0.55069816,87.76975088967933,0,1,0,0,0.0,0.0,0.0,0
0.55839735,85.50617117420921,0,3,0,0,0.0,0.0,0.0,0
0.5295166,88.1286864714911,0,3,0,0,0.0,0.0,0.0,0
0.52620417,87.1879735920707,0,2,0,0,0.0,0.0,0.0,0
0.56264126,89.47715085101426,2,1,0,0,0.0,0.0,0.0,0
0.5713773,89.63152709359626,2,1,0,0,0.0,0.0,0.0,0
0.5713773,89.45568056187814,2,1,0,0,0.0,0.0,0.0,0
0.67219007,89.64014937195883,0,0,0,0,0.0,0.0,0.0,0
0.53689253,88.89059192759655,0,3,0,0,0.0,0.0,0.0,1
0.62907714,85.57288790723376,0,1,0,0,0.0,0.0,0.0,0
0.62907714,85.6101601325237,0,1,0,0,0.0,0.0,0.0,0
0.62907714,85.99427112092754,0,1,0,0,0.0,0.0,0.0,1
0.6450323,88.49916095650956,0,3,0,0,0.0,0.0,0.0,1
0.5614124,99.50817152518034,0,0,0,0,0.0,0.0,0.0,0
0.58913845,99.33424303361062,0,3,0,0,0.0,0.0,0.0,1
0.5325955,98.10028431119136,0,3,0,0,0.0,0.0,0.0,1
0.5928036,99.49226361031546,0,3,0,0,0.0,0.0,0.0,1
0.5380989,85.83235086064576,2,0,0,0,0.0,0.0,0.0,0
0.5161713,83.03648921215094,0,3,0,0,0.0,0.0,0.0,0
0.5278903,89.0832340601859,0,0,0,0,0.0,0.0,0.0,0
0.52520645,86.87651331719084,0,0,0,0,0.0,0.0,0.0,0
0.5442458,88.74585662692355,0,0,0,0,0.0,0.0,0.0,0
0.5442458,86.94610778443109,0,0,0,0,0.0,0.0,0.0,0
0.5428631,80.8889048835784,0,1,0,0,0.0,0.0,0.0,0
0.5408174,80.34044697160539,0,1,0,0,0.0,0.0,0.0,0
0.54321533,88.71594982078854,1,0,0,0,0.0,0.0,0.0,0
0.5362217,87.96141342002899,2,0,0,0,0.0,0.0,0.0,1
0.5362217,88.17998436672636,2,0,0,0,0.0,0.0,0.0,1
0.5479246,86.8959211662515,0,0,0,0,0.0,0.0,0.0,0
0.5479246,86.48901915455744,0,0,0,0,0.0,0.0,0.0,0
0.5751481,86.78824955272115,1,2,0,0,0.0,0.0,0.0,1
0.54905945,85.58564413633732,2,3,0,0,0.0,0.0,0.0,0
0.54905945,86.29910456383607,2,3,0,0,0.0,0.0,0.0,0
0.5205428,84.62882726747553,2,3,0,0,0.0,0.0,0.0,0
0.5593342,81.12809653652045,0,2,0,0,0.0,0.0,0.0,0
0.5540934,86.04521230875012,2,3,0,0,0.0,0.0,0.0,1
0.52032053,88.15793528505387,2,3,0,0,0.0,0.0,0.0,1
0.56363195,95.10210889144236,1,3,0,0,0.0,0.0,0.0,0
0.5709118,97.83537051184096,1,3,0,0,0.0,0.0,0.0,1
0.5709118,97.76178010471214,1,3,0,0,0.0,0.0,0.0,1
0.5445784,86.05547296768654,0,3,0,0,0.0,0.0,0.0,0
0.5194651,87.92547061083394,0,3,0,0,0.0,0.0,0.0,1
0.5177937,85.0793704864422,0,3,0,0,0.0,0.0,0.0,1
0.53939074,85.09421456301521,1,0,0,0,0.0,0.0,0.0,0
0.5586514,85.5248771075483,1,3,0,0,0.0,0.0,0.0,0
0.594857,84.79078782350958,1,3,0,0,0.0,0.0,0.0,1
0.54252774,87.84483579248008,2,1,0,0,0.0,0.0,0.0,1
0.5379559,89.40382081686467,0,1,0,0,0.0,0.0,0.0,1
0.6541284,89.6017892210345,0,3,0,0,0.0,0.0,0.0,1
0.62483835,88.25385179750533,0,3,0,0,0.0,0.0,0.0,1
0.516175,89.5548961424335,2,3,0,0,0.0,0.0,0.0,1
0.64820385,99.50472614269134,0,3,0,0,0.0,0.0,0.0,0
0.5281695,92.30847074230644,0,3,0,0,0.0,0.0,0.0,1
0.5194651,97.45265524023608,0,3,0,0,0.0,0.0,0.0,0
0.5194651,97.83530845054842,0,3,0,0,0.0,0.0,0.0,0
0.5606519,97.462275581011,1,3,0,0,0.0,0.0,0.0,0
0.5545343,98.15278613222549,1,3,0,0,0.0,0.0,0.0,1
0.5503425,88.94526764722033,1,3,0,0,0.0,0.0,0.0,1
0.5606519,87.00693756194245,1,3,0,0,0.0,0.0,0.0,1
0.55665606,81.19242699128,2,3,0,0,0.0,0.0,0.0,0
0.528243,83.405005590436,0,3,0,0,0.0,0.0,0.0,0
0.6223688,99.40000000000003,0,1,0,0,0.0,0.0,0.0,0
0.6223688,99.55654790333357,0,1,0,0,0.0,0.0,0.0,0
0.63201606,88.98676712064139,0,3,0,0,0.0,0.0,0.0,1
0.65986484,89.27433570542536,0,3,0,0,0.0,0.0,0.0,1
0.5615843,89.78711362646929,1,0,0,0,0.0,0.0,0.0,1
0.5398709,89.16018860711087,1,0,0,0,0.0,0.0,0.0,1
0.52041626,86.65280437756465,2,0,0,0,0.0,0.0,0.0,0
0.5160541,98.58602042859977,0,0,0,0,0.0,0.0,0.0,0
0.66388017,99.49691257718592,0,3,0,0,0.0,0.0,0.0,0
0.5194651,97.64192840708428,0,3,0,0,0.0,0.0,0.0,0
0.5308904,85.92600846891085,0,0,0,0,0.0,0.0,0.0,1
0.572368,82.48773022323098,1,0,0,0,0.0,0.0,0.0,0
0.57577825,97.0234575202046,1,3,0,0,0.0,0.0,0.0,1
0.5300964,84.15265998457934,0,1,0,0,0.0,0.0,0.0,1
0.5300964,84.55358519660743,0,1,0,0,0.0,0.0,0.0,1
0.60578597,89.54835983307825,1,3,0,0,0.0,0.0,0.0,1
0.56775993,87.4985837153008,1,3,0,0,0.0,0.0,0.0,0
0.63708144,89.43644046225097,1,3,0,0,0.0,0.0,0.0,1
0.61250556,88.1973443664001,1,3,0,0,0.0,0.0,0.0,1
0.61250556,86.87004182893398,1,3,0,0,0.0,0.0,0.0,1
0.5195387,85.50435463803518,0,3,0,0,0.0,0.0,0.0,0
0.5195387,82.87169370747608,0,2,0,0,0.0,0.0,0.0,0
0.5195387,83.1506904464755,0,2,0,0,0.0,0.0,0.0,0
0.54038835,82.13978018438766,0,2,0,0,0.0,0.0,0.0,0
0.54038835,80.73900841908315,0,3,0,0,0.0,0.0,0.0,0
0.56204927,87.83791523482174,0,0,0,0,0.0,0.0,0.0,0
0.52731675,86.72777535282957,1,0,0,0,0.0,0.0,0.0,1
0.5160541,98.42869718309872,0,3,0,0,0.0,0.0,0.0,0
0.5281695,97.46695441057469,0,3,0,0,0.0,0.0,0.0,0
0.5194651,97.01474201474252,0,3,0,0,0.0,0.0,0.0,0
0.54469377,95.94450717857704,1,3,0,0,0.0,0.0,0.0,0
0.54469377,94.89111146959206,1,3,0,0,0.0,0.0,0.0,0
0.54469377,94.01193740925964,1,3,0,0,0.0,0.0,0.0,0
0.54469377,94.54266817228547,1,3,0,0,0.0,0.0,0.0,0
0.54955184,80.49376797698976,0,3,0,0,0.0,0.0,0.0,0
0.5593037,81.32790028763203,0,3,0,0,0.0,0.0,0.0,0
0.5182288,86.92917341072751,0,1,0,0,0.0,0.0,0.0,0
0.5182288,87.33604956186878,0,1,0,0,0.0,0.0,0.0,0
0.5182288,87.86515599709833,0,1,0,0,0.0,0.0,0.0,0
0.5182288,87.3913043478261,0,1,0,0,0.0,0.0,0.0,1
0.5884699,87.97460152909174,0,3,0,0,0.0,0.0,0.0,1
0.5398873,87.0913855224369,1,0,0,0,0.0,0.0,0.0,1
0.58048636,87.67638168025977,1,0,0,0,0.0,0.0,0.0,1
0.5687574,84.11412793373225,0,1,0,0,0.0,0.0,0.0,0
0.5577474,83.9760699493786,0,1,0,0,0.0,0.0,0.0,1
0.6207965,82.87105939656345,0,3,0,0,0.0,0.0,0.0,0
0.59941185,87.85390591281828,0,0,0,0,0.0,0.0,0.0,1
0.57372534,82.14717306862346,0,0,0,0,0.0,0.0,0.0,0
0.51616114,83.03545103545048,0,0,0,0,0.0,0.0,0.0,0
0.5221455,86.32009715915106,0,3,0,0,0.0,0.0,0.0,1
0.66979927,83.31700928193177,0,3,0,0,0.0,0.0,0.0,1
0.66203576,84.28392460566016,0,3,0,0,0.0,0.0,0.0,1
0.66203576,84.22754968395884,0,3,0,0,0.0,0.0,0.0,1
0.66203576,85.2081316553729,0,3,0,0,0.0,0.0,0.0,1
0.54368573,89.70155337167697,1,2,0,0,0.0,0.0,0.0,1
0.5782849,81.67104422517201,0,1,0,0,0.0,0.0,0.0,0
0.5194651,97.79592574734804,0,3,0,0,0.0,0.0,0.0,1
0.5265008,83.28822438066152,0,3,0,0,0.0,0.0,0.0,1
0.67224306,82.72635635932406,0,3,0,0,0.0,0.0,0.0,0
0.5359106,86.3255739412639,0,2,0,0,0.0,0.0,0.0,1
0.5308904,85.73631457208938,0,0,0,0,0.0,0.0,0.0,1
0.5487864,98.91773762150108,0,0,0,0,0.0,0.0,0.0,1
0.53188443,88.08527232549076,1,0,0,0,0.0,0.0,0.0,1
0.52969474,87.6600678733033,1,3,0,0,0.0,0.0,0.0,1
0.5601232,99.34925457500174,2,2,0,0,0.0,0.0,0.0,1
0.5514589,88.05608667941405,2,1,0,0,0.0,0.0,0.0,1
0.51779026,80.31189692360091,0,1,0,0,0.0,0.0,0.0,1
0.5156149,96.94779422988844,1,0,0,0,0.0,0.0,0.0,1
0.6789187,99.62290279627184,2,3,0,0,0.0,0.0,0.0,0
0.5997999,99.68445430859812,2,1,0,0,0.0,0.0,0.0,1
0.66518444,99.86414221708333,2,1,0,0,0.0,0.0,0.0,1
0.5304149,86.75181310570501,1,2,0,0,0.0,0.0,0.0,0
0.54676306,89.35305552180776,1,3,0,0,0.0,0.0,0.0,0
0.5206727,88.33926031294496,1,3,0,0,0.0,0.0,0.0,1
0.6792898,99.47577780934772,1,0,0,0,0.0,0.0,0.0,0
0.5293338,89.6437080752171,2,3,0,0,0.0,0.0,0.0,1
0.52211666,86.51570076738369,0,1,0,0,0.0,0.0,0.0,1
0.58604753,87.79154207603597,1,3,0,0,0.0,0.0,0.0,1
0.5177937,84.14459880918619,0,3,0,0,0.0,0.0,0.0,0
0.5177937,86.09923447689229,0,3,0,0,0.0,0.0,0.0,0
0.5177937,86.3477718915549,0,3,0,0,0.0,0.0,0.0,0
0.541788,88.68876717169469,1,3,0,0,0.0,0.0,0.0,0
0.5904677,84.54801710730956,1,3,0,0,0.0,0.0,0.0,1
0.6071528,99.60933094078456,0,2,0,0,0.0,0.0,0.0,0
0.5177937,86.39251660716704,0,3,0,0,0.0,0.0,0.0,0
0.5169367,80.56642388490928,2,1,0,0,0.0,0.0,0.0,0
0.5571259,86.0304878048774,1,0,0,0,0.0,0.0,0.0,1
0.5782337,87.12804878048718,1,0,0,0,0.0,0.0,0.0,1
0.5534828,87.69283536585368,1,0,0,0,0.0,0.0,0.0,1
0.5321385,86.23628048780455,1,0,0,0,0.0,0.0,0.0,1
0.568401,85.0101208721305,1,0,0,0,0.0,0.0,0.0,0
0.5782337,89.16558018252951,1,0,0,0,0.0,0.0,0.0,0
0.55735046,86.30858618463537,1,0,0,0,0.0,0.0,0.0,0
0.5486704,88.17078861409253,1,0,0,0,0.0,0.0,0.0,1
0.6540775,99.88670212765972,2,0,0,0,0.0,0.0,0.0,1
0.51956594,81.17273985239885,1,0,0,0,0.0,0.0,0.0,0
0.51956594,83.05119926199282,1,0,0,0,0.0,0.0,0.0,0
0.5192371,89.26339660675256,2,3,0,0,0.0,0.0,0.0,0
0.5192371,89.48119613114226,2,3,0,0,0.0,0.0,0.0,0
0.5192371,89.43174287607712,2,3,0,0,0.0,0.0,0.0,0
0.5192371,89.57394308274385,2,3,0,0,0.0,0.0,0.0,0
0.7213187,89.89502438143386,0,3,0,0,0.0,0.0,0.0,0
0.523328,88.88782251584676,0,3,0,0,0.0,0.0,0.0,0
0.54889494,80.0685178507035,0,0,0,0,0.0,0.0,0.0,0
0.5319437,80.48683736025988,0,1,0,0,0.0,0.0,0.0,0
0.58182174,87.98585343228218,1,2,0,0,0.0,0.0,0.0,0
0.5865167,88.79070036435158,1,3,0,0,0.0,0.0,0.0,0
0.6141522,88.5239275705971,1,3,0,0,0.0,0.0,0.0,0
0.5202211,88.99667161246308,0,3,0,0,0.0,0.0,0.0,0
0.5365473,89.33941929757806,0,0,0,0,0.0,0.0,0.0,1
0.5317068,89.68448851000761,0,0,0,0,0.0,0.0,0.0,1
0.5683104,99.26936190940124,1,3,0,0,0.0,0.0,0.0,0
0.56430876,82.12658898305101,0,1,0,0,0.0,0.0,0.0,1
0.5865167,87.35175007231688,1,0,0,0,0.0,0.0,0.0,1
0.5396745,84.81013382134273,1,0,0,0,0.0,0.0,0.0,1
0.5396745,81.4804668237358,1,0,0,0,0.0,0.0,0.0,0
0.71314865,99.78469656992075,2,1,0,0,0.0,0.0,0.0,1
0.626385,96.92581794622662,0,0,0,0,0.0,0.0,0.0,1
0.5655119,85.26596361107892,1,0,0,0,0.0,0.0,0.0,0
0.5689792,87.3778703286802,1,0,0,0,0.0,0.0,0.0,0
0.53400934,85.90100965759467,1,0,0,0,0.0,0.0,0.0,0
0.5865167,88.34363675122636,1,0,0,0,0.0,0.0,0.0,0
0.60389435,89.30987316587934,1,0,0,0,0.0,0.0,0.0,1
0.5431448,99.26065839179716,1,0,0,0,0.0,0.0,0.0,0
0.5566839,98.15644236892372,1,0,0,0,0.0,0.0,0.0,1
0.53169256,97.94626239382752,1,0,0,0,0.0,0.0,0.0,1
0.5650717,98.836707879931,1,0,0,0,0.0,0.0,0.0,1
0.5814234,88.30815825793589,1,0,0,0,0.0,0.0,0.0,0
0.63865876,93.40764331210192,0,1,0,0,0.0,0.0,0.0,0
0.54043806,81.77225007617523,1,0,0,0,0.0,0.0,0.0,0
0.55615306,84.53200742361709,1,3,0,0,0.0,0.0,0.0,1
0.5753133,85.15442785518428,1,3,0,0,0.0,0.0,0.0,1
0.543132,87.95123452568194,0,1,0,0,0.0,0.0,0.0,0
0.60195625,88.6165204365505,1,0,0,0,0.0,0.0,0.0,1
0.6465942,88.2026480615236,1,1,0,0,0.0,0.0,0.0,1
0.53191185,84.75482028088534,1,0,0,0,0.0,0.0,0.0,1
0.58311146,95.4501231916102,1,3,0,0,0.0,0.0,0.0,0
0.6003084,98.25396496749366,1,3,0,0,0.0,0.0,0.0,0
0.59316003,88.09478435305897,1,3,0,0,0.0,0.0,0.0,1
0.5544061,97.14521425187468,2,3,0,0,0.0,0.0,0.0,1
0.55158883,94.768787897348,2,2,0,0,0.0,0.0,0.0,1
0.63385844,88.21211726384344,1,0,0,0,0.0,0.0,0.0,0
0.53181535,87.5611236344719,0,0,0,0,0.0,0.0,0.0,0
0.53181535,87.97138129076235,0,0,0,0,0.0,0.0,0.0,0
0.5192668,83.26999394632406,1,3,0,0,0.0,0.0,0.0,0
0.5348528,80.99044864464912,1,3,0,0,0.0,0.0,0.0,1
0.53814346,91.87878344519848,2,0,0,0,0.0,0.0,0.0,0
0.53814346,91.28074763620408,2,0,0,0,0.0,0.0,0.0,0
0.5359922,91.82518714222807,2,0,0,0,0.0,0.0,0.0,0
0.5359922,91.78225451343046,2,0,0,0,0.0,0.0,0.0,0
0.526408,85.6978518829406,0,0,0,0,0.0,0.0,0.0,1
0.61977464,88.40529805567103,1,3,0,0,0.0,0.0,0.0,1
0.5611826,96.62268109540678,0,0,0,0,0.0,0.0,0.0,1
0.6171408,97.60535336223384,1,0,0,0,0.0,0.0,0.0,0
0.53532916,88.12022646958252,2,0,0,0,0.0,0.0,0.0,0
0.53532916,88.19408519489942,2,0,0,0,0.0,0.0,0.0,1
0.51740694,88.25362289092331,2,3,0,0,0.0,0.0,0.0,1
0.5548769,89.38386524822677,2,3,0,0,0.0,0.0,0.0,1
0.53532916,88.51266194371593,2,3,0,0,0.0,0.0,0.0,1
0.7050908,87.43676278945411,1,3,0,0,0.0,0.0,0.0,0
0.8118109,88.9927057020407,1,2,0,0,0.0,0.0,0.0,1
0.71691203,89.79350753267309,2,1,0,0,0.0,0.0,0.0,1
0.7235159,89.95099851276198,2,1,0,0,0.0,0.0,0.0,1
0.7235159,89.8896921683214,2,1,0,0,0.0,0.0,0.0,1
0.53641945,89.53304306439398,2,1,0,0,0.0,0.0,0.0,1
0.55249673,88.94212639790447,0,0,0,0,0.0,0.0,0.0,1
0.66031724,90.28420835055786,1,3,0,0,0.0,0.0,0.0,0
0.67023426,94.48259852170996,1,0,0,0,0.0,0.0,0.0,0
0.5496806,95.35174386212496,2,0,0,0,0.0,0.0,0.0,0
0.51863337,98.5430672659061,2,0,0,0,0.0,0.0,0.0,0
0.5470566,94.55931228429016,2,3,0,0,0.0,0.0,0.0,0
0.59419495,85.47948406393135,0,0,0,0,0.0,0.0,0.0,0
0.55249673,89.09299605838771,0,0,0,0,0.0,0.0,0.0,1
0.55260754,89.31228545751893,2,0,0,0,0.0,0.0,0.0,0
0.6123814,89.20478402795655,2,0,0,0,0.0,0.0,0.0,0
0.62072176,89.83828849332797,2,0,0,0,0.0,0.0,0.0,1
0.62363845,88.72942465086557,1,3,0,0,0.0,0.0,0.0,0
0.6381711,89.6742126428991,1,3,0,0,0.0,0.0,0.0,0
0.6381711,89.41987346483067,1,3,0,0,0.0,0.0,0.0,0
0.61977464,88.81854179220113,1,3,0,0,0.0,0.0,0.0,0
0.61977464,88.09949409780783,1,3,0,0,0.0,0.0,0.0,0
0.61977464,89.19655268279134,1,3,0,0,0.0,0.0,0.0,0
0.61977464,87.84796284622607,1,3,0,0,0.0,0.0,0.0,0
0.61977464,88.45660032676803,1,3,0,0,0.0,0.0,0.0,0
0.61977464,88.65188920765205,1,3,0,0,0.0,0.0,0.0,0
0.6597733,88.24857521452186,1,3,0,0,0.0,0.0,0.0,0
0.6419559,89.43968048866435,1,3,0,0,0.0,0.0,0.0,1
0.6129016,88.03606745386243,1,3,0,0,0.0,0.0,0.0,0
0.630208,88.90921211128916,1,3,0,0,0.0,0.0,0.0,1
0.72883767,86.08571754245978,1,0,0,0,0.0,0.0,0.0,0
0.7253833,85.69664500930888,1,0,0,0,0.0,0.0,0.0,0
0.58660704,85.2296819787985,1,0,0,0,0.0,0.0,0.0,0
0.7115087,85.50172878908776,1,0,0,0,0.0,0.0,0.0,0
0.7115087,85.55948174322721,1,0,0,0,0.0,0.0,0.0,0
0.74341875,87.70579639551877,1,3,0,0,0.0,0.0,0.0,1
0.62878907,88.02825021620055,2,3,0,0,0.0,0.0,0.0,1
0.61977464,87.1630836253432,1,3,0,0,0.0,0.0,0.0,1
0.59316003,87.78787413660777,1,3,0,0,0.0,0.0,0.0,0
0.5825694,88.33113342898115,1,2,0,0,0.0,0.0,0.0,0
0.61049706,86.80344593062819,1,0,0,0,0.0,0.0,0.0,0
0.5700581,97.78677133871332,1,0,0,0,0.0,0.0,0.0,0
0.5662625,98.90302753835432,1,0,0,0,0.0,0.0,0.0,0
0.5940545,99.39666544125636,1,3,0,0,0.0,0.0,0.0,0
0.5940545,99.28597395376698,1,3,0,0,0.0,0.0,0.0,0
0.543132,89.22603303993435,0,1,0,0,0.0,0.0,0.0,0
0.56609625,89.21825576141028,0,0,0,0,0.0,0.0,0.0,0
0.6225589,89.66632858297046,1,3,0,0,0.0,0.0,0.0,1
0.60386145,88.85921800828586,1,3,0,0,0.0,0.0,0.0,1
0.59316003,89.12976049909207,1,0,0,0,0.0,0.0,0.0,1
0.55655503,95.52000809942037,0,0,0,0,0.0,0.0,0.0,1
0.55249673,97.31618112328825,0,0,0,0,0.0,0.0,0.0,1
0.60324377,93.18272843438297,1,3,0,0,0.0,0.0,0.0,1
0.60324377,87.20302031266607,1,0,0,0,0.0,0.0,0.0,0
0.5967582,94.9692651281506,1,3,0,0,0.0,0.0,0.0,0
0.7859777,89.7690861899224,1,3,0,0,0.0,0.0,0.0,0
0.5612383,85.76230858397909,1,3,0,0,0.0,0.0,0.0,0
0.5666341,96.87286410021318,2,2,0,0,0.0,0.0,0.0,1
0.5828016,88.56083499930246,1,3,0,0,0.0,0.0,0.0,0
0.6029791,88.11311544004832,1,0,0,0,0.0,0.0,0.0,0
0.6029791,87.98898135664145,1,0,0,0,0.0,0.0,0.0,0
0.6172747,88.7931034482761,1,0,0,0,0.0,0.0,0.0,0
0.5888245,86.81172417048182,1,2,0,0,0.0,0.0,0.0,0
0.5822971,87.8557908968003,1,3,0,0,0.0,0.0,0.0,1
0.55034405,88.19748871021028,2,0,0,0,0.0,0.0,0.0,1
0.57224655,94.3828811616354,1,0,0,0,0.0,0.0,0.0,0
0.57224655,94.59280664883455,1,0,0,0,0.0,0.0,0.0,0
0.59316003,88.89702744986494,1,3,0,0,0.0,0.0,0.0,1
0.5200662,88.12318339100348,2,2,0,0,0.0,0.0,0.0,1
0.55034405,96.37429143758256,2,3,0,0,0.0,0.0,0.0,1
0.5454744,80.98718591166147,0,3,0,0,0.0,0.0,0.0,0
0.5678895,81.4842140564363,0,0,0,0,0.0,0.0,0.0,1
0.56361234,81.65195931797751,0,0,0,0,0.0,0.0,0.0,1
0.59021336,90.71495840527392,0,3,0,0,0.0,0.0,0.0,0
0.6266948,91.88039554230082,1,3,0,0,0.0,0.0,0.0,0
0.66039395,90.13238729774132,1,3,0,0,0.0,0.0,0.0,0
0.5789192,98.2279697167669,1,3,0,0,0.0,0.0,0.0,1
0.5847677,98.18534710183106,1,0,0,0,0.0,0.0,0.0,1
0.5847677,98.55384159003242,1,0,0,0,0.0,0.0,0.0,1
0.619347,87.7642814447955,1,3,0,0,0.0,0.0,0.0,1
0.52741945,85.15989603107377,0,3,0,0,0.0,0.0,0.0,1
0.5504545,80.20770300106273,1,0,0,0,0.0,0.0,0.0,0
0.5667647,86.0592658115874,1,3,0,0,0.0,0.0,0.0,1
0.56496954,87.61019894322506,0,3,0,0,0.0,0.0,0.0,1
0.5461427,84.28645901212046,1,3,0,0,0.0,0.0,0.0,1
0.57999486,84.79169589002694,1,3,0,0,0.0,0.0,0.0,1
0.57999486,84.57988497685562,1,3,0,0,0.0,0.0,0.0,1
0.6253452,84.93337073923394,1,3,0,0,0.0,0.0,0.0,1
0.54853505,84.60653668116103,1,3,0,0,0.0,0.0,0.0,1
0.6114451,84.19644162807688,1,0,0,0,0.0,0.0,0.0,1
0.6114451,80.49178695868696,1,0,0,0,0.0,0.0,0.0,1
0.60021496,83.58926632542232,1,0,0,0,0.0,0.0,0.0,0
0.56611323,84.43141231309428,0,0,0,0,0.0,0.0,0.0,1
