timestamp,direction,label,final_score,trend_score,breakout_score,reversal_score,session_score,atr,adx,ema50_slope,rsi,macd,hour_utc,is_high_volatility,is_buy,recent_high_20_distance,recent_low_20_distance
2026-06-17 22:55:00,SELL,0,75.0,0.0,0.0,0.0,60.0,7.266011604485128,12.437186903879223,-3.3905266442466857,51.18039042268322,-0.5233577580384008,22,0,0,0.6304696784646467,1.934348686055439
2026-06-17 23:05:00,SELL,0,75.0,0.0,80.0,0.0,20.0,7.166749801826457,12.201167855364067,-2.7155024104665477,57.82016246066167,0.28944398262774484,23,0,0,-0.37757701535925015,2.7535494534734752
2026-06-17 23:10:00,BUY,0,80.0,0.0,80.0,0.0,20.0,7.275481958838875,13.504003130845547,-1.621252318631428,63.29924042504247,1.4871490724872274,23,0,1,-1.3999072580513783,3.7403707622338307
2026-06-17 23:15:00,SELL,0,75.0,0.0,0.0,0.0,20.0,7.292590390350407,14.79966984621549,-1.0602064175455692,58.16322621915297,2.031970449756045,23,0,0,-0.3690046822814221,3.084226426560543
2026-06-17 23:20:00,SELL,0,75.0,0.0,0.0,0.0,20.0,7.274119648182496,16.07899706679006,-0.3994578271584598,59.28457396737749,2.554369301465158,23,0,0,0.5105772491559055,3.2966188569625867
2026-06-17 23:25:00,SELL,0,75.0,0.0,0.0,0.0,20.0,7.214039673312317,17.304210527165427,0.44499421657596344,60.705405541840754,3.083241686121255,23,0,0,0.3723295298662158,3.5824588123083903
2026-06-17 23:30:00,SELL,0,75.0,0.0,0.0,0.0,20.0,7.071108268075704,18.44190874037113,0.7808635077655006,60.788414715652344,3.4708398030325043,23,0,0,0.4656978616586514,3.669721777158159
2026-06-17 23:35:00,SELL,0,80.0,0.0,0.0,0.0,20.0,7.013743391784584,18.760672788520317,0.3799178167064213,54.348446515371876,3.298686307130083,23,0,0,1.2964546166104054,2.919981364586183
2026-06-17 23:55:00,BUY,1,80.0,0.0,0.0,0.0,20.0,6.715500078424578,16.081912959779658,-0.3240318819691818,56.84316406431532,2.929803891854135,23,0,1,0.9083463522840718,2.6032313001031424
2026-06-18 00:00:00,SELL,0,75.0,0.0,80.0,0.0,20.0,7.3882500728228235,17.477671689233002,0.628327378213217,67.67241914741723,4.070093233010994,0,0,0,-1.0930869854699476,4.28491181104605
2026-06-18 00:05:00,SELL,0,75.0,0.0,80.0,0.0,20.0,7.373732210478365,19.30271954909606,1.505794910403795,68.37710587360306,5.010353050350204,0,0,0,-1.2537748505244577,4.4518839392284635
2026-06-18 00:10:00,SELL,0,75.0,0.0,0.0,-3.734253358740034,20.0,7.3543941954442005,21.051473458022162,2.701714361264322,70.746850671748,6.011726376752449,0,0,0,-0.6517192133880554,5.012105554912318
2026-06-18 00:15:00,SELL,0,75.0,0.0,0.0,0.0,20.0,7.160437467198195,22.773728773781205,3.784093882493409,69.5776268584079,6.660759878898716,0,0,0,0.3062662037125937,5.030558560843809
2026-06-18 00:20:00,SELL,0,75.0,0.0,0.0,0.0,20.0,7.046191933826874,24.44851212032658,4.742632975760977,69.76405542782692,7.116569490222901,0,0,0,0.3647360197019087,5.153421925065176
2026-06-18 00:40:00,BUY,0,85.0,100.0,80.0,-31.997659430785887,20.0,7.1742335178578704,31.231592247792584,6.268120410911633,76.39953188615718,9.723764783712795,0,0,1,-0.245182986533902,6.508430466303265
2026-06-18 00:45:00,BUY,0,85.0,100.0,80.0,-38.632879471707966,20.0,7.102645409439485,33.109709755805305,7.017597990422775,77.7265758943416,10.3869185450867,0,0,1,-0.5358566816446002,6.966277653991032
2026-06-18 01:00:00,BUY,0,85.0,100.0,80.0,-29.552869975598952,20.0,7.873890657630609,37.64016621916655,7.1470715920792305,75.91057399511979,11.353816300091239,1,0,1,-0.784491462808725,6.820643356020478
2026-06-18 02:50:00,BUY,0,75.0,0.0,0.0,0.0,20.0,5.8305743115480055,35.45223234305238,3.818897241763315,48.107122338835005,3.6014273386763307,2,0,1,2.7417539243669506,-0.21661674005224985
2026-06-18 02:55:00,SELL,0,85.0,0.0,-80.0,0.0,20.0,5.745390432151714,33.258670628172226,2.9071962164890786,44.00443741390324,2.6765051297343234,2,0,0,3.3078691908641136,-0.20416367065944943
2026-06-18 03:00:00,BUY,0,75.0,0.0,0.0,0.0,20.0,5.589648258426563,31.565558904840305,2.2166531731972157,45.82874016707649,2.0096571867770763,3,0,1,3.2019903887544916,0.09463922872122904
2026-06-18 03:10:00,BUY,0,75.0,0.0,0.0,0.0,20.0,5.38935997792897,27.6156049191905,1.7496474998566347,45.6032651467415,1.0403669179186181,3,0,1,3.3597681494933567,0.5408805520391576
2026-06-18 04:40:00,SELL,0,80.0,0.0,0.0,0.0,20.0,4.430446415162428,15.904539883739577,0.5249797158576218,39.758211704121194,-0.5545041494915495,4,0,0,3.140541312582506,0.27920436996275466
2026-06-18 04:45:00,BUY,0,80.0,0.0,0.0,0.0,20.0,4.506700242650797,15.086695950084993,0.5987113004227925,48.601655788553465,-0.5427821145358394,4,0,1,2.0913305728220544,1.2705526641886618
2026-06-18 05:25:00,SELL,1,75.0,0.0,0.0,0.0,20.0,4.316077648607668,14.675517043512054,2.8999063299364214,60.7504656242359,1.0308163940135273,5,0,0,0.24906873497667598,3.056942222588765
2026-06-18 05:30:00,SELL,1,75.0,0.0,0.0,0.0,20.0,4.4075721022785315,15.90339335651853,3.165652054780156,60.200410855230984,1.3424334481942424,5,0,0,0.3040222528197375,2.9333609751537204
2026-06-18 05:35:00,SELL,1,75.0,0.0,0.0,0.0,20.0,4.624388380687158,15.963238467763645,2.9469043603245133,49.17697792555668,1.0853079670168881,5,0,0,1.6071314492178177,1.4784657855628693
2026-06-18 05:40:00,SELL,1,80.0,0.0,0.0,0.0,20.0,4.899432067780958,15.526764222615972,1.830119617606543,41.21044584049227,0.39508933684010117,5,0,0,2.9021731097172037,0.17655107531505299
2026-06-18 05:45:00,BUY,0,75.0,0.0,-80.0,0.0,20.0,5.217615491510908,16.46962026371522,0.43232426301878135,33.74912101741978,-0.7538977875074124,5,0,1,4.175662241774589,-1.2846864647090708
2026-06-18 05:50:00,BUY,0,75.0,0.0,0.0,0.0,20.0,5.474142956403,17.506150034673194,-0.6877631829623599,40.99987998128595,-1.2649971266673674,5,0,1,3.1086144690641238,-0.3375870916630678
2026-06-18 06:05:00,BUY,0,75.0,0.0,-80.0,0.0,20.0,5.57581198076434,21.682541119202003,-2.8895851667209005,34.409373823670904,-2.731139832356348,6,0,1,4.271485495236362,-0.0555972836009985
2026-06-18 06:10:00,BUY,0,75.0,0.0,0.0,0.0,20.0,5.557825410709717,23.770239339367304,-3.0674904540004926,32.74558917073577,-3.4265865214765654,6,0,1,4.639764313270744,-0.41023238974135134
2026-06-18 07:30:00,BUY,0,75.0,0.0,0.0,0.0,60.0,5.2576376948979355,21.477357023108596,-1.457104555325395,37.7426907099323,-1.9232262695322788,7,0,1,2.560085114472942,0.41824867509101016
2026-06-18 07:35:00,SELL,1,85.0,0.0,-80.0,0.0,60.0,5.2950921452623145,22.669754713855827,-2.3335906883793487,33.919081233,-2.588078673324162,7,0,0,2.964254364118012,-0.3091542045147035
